"Path","Lines","Bytes","CommentTokenLines","ControlFlowNodes","ParseErrors"
"src/Hephaestus/Public/Write-HDTStatus.ps1","246","10700","135","8","0"
"src/Hephaestus/Public/Write-HDTVariableLog.ps1","148","7627","102","2","0"
"src/Hephaestus/Start-HDTConsole.ps1","111","4480","73","2","0"
"src/Hephaestus/Strings/en-us.psd1","674","43635","148","0","0"
"src/Hephaestus/Templates/Launcher/Start-HDTRefresh.ps1","226","12576","178","0","0"
"tests/contract/AppSchema.Contract.Tests.ps1","164","8113","43","3","0"
"tests/contract/BitLockerService.Contract.Tests.ps1","219","9906","58","2","0"
"tests/contract/BootImageService.Contract.Tests.ps1","206","9853","72","10","0"
"tests/contract/BootstrapRulesSchema.Contract.Tests.ps1","263","9353","51","2","0"
"tests/contract/CimProvider.Contract.Tests.ps1","140","6708","33","0","0"
"tests/contract/ClockService.Contract.Tests.ps1","107","4228","17","1","0"
"tests/contract/CommandReference.Contract.Tests.ps1","121","6863","14","3","0"
"tests/contract/ConsoleBootImageDocument.Contract.Tests.ps1","103","5012","29","3","0"
"tests/contract/ConsoleBootImageField.Contract.Tests.ps1","149","7434","43","5","0"
"tests/contract/ConsoleEditorState.Contract.Tests.ps1","190","8984","58","11","0"
"tests/contract/ConsoleSurface.Contract.Tests.ps1","764","38342","173","100","0"
"tests/contract/ContentProvider.Contract.Tests.ps1","211","10485","58","8","0"
"tests/contract/DiskService.Contract.Tests.ps1","229","10224","52","16","0"
"tests/contract/EnvironmentProvider.Contract.Tests.ps1","83","3636","21","0","0"
"tests/contract/ExampleQuality.Contract.Tests.ps1","346","15765","70","51","0"
"tests/contract/ExportedCommandReach.Contract.Tests.ps1","272","16800","100","25","0"
"tests/contract/FeatureService.Contract.Tests.ps1","146","6394","36","3","0"
"tests/contract/FileSystemService.Contract.Tests.ps1","702","34128","129","29","0"
"tests/contract/GalleryBadge.Contract.Tests.ps1","84","4510","32","3","0"
"tests/contract/GeneratedDocument.Contract.Tests.ps1","208","10335","58","14","0"
"tests/contract/ImageService.Contract.Tests.ps1","250","12596","96","12","0"
"tests/contract/InjectedServiceDefault.Contract.Tests.ps1","135","6486","51","12","0"
"tests/contract/JoinCredential.Contract.Tests.ps1","338","17506","113","4","0"
"tests/contract/LabMemoryBudget.Contract.Tests.ps1","257","12553","84","14","0"
"tests/contract/LabSnapshotGuard.Contract.Tests.ps1","124","5730","47","6","0"
"tests/contract/LogEventVocabulary.Contract.Tests.ps1","140","8188","82","1","0"
"tests/contract/LsaService.Contract.Tests.ps1","173","7173","39","3","0"
"tests/contract/MediaSchema.Contract.Tests.ps1","250","8704","40","2","0"
"tests/contract/MonitorHealth.Contract.Tests.ps1","80","3773","30","4","0"
"tests/contract/Naming.Contract.Tests.ps1","179","9721","60","8","0"
"tests/contract/NoControlCharacter.Contract.Tests.ps1","143","6875","66","9","0"
"tests/contract/NoInteractivePrompt.Contract.Tests.ps1","266","11584","66","15","0"
"tests/contract/NoKeystroke.Contract.Tests.ps1","232","12265","89","4","0"
"tests/contract/NoMdtDependency.Contract.Tests.ps1","100","4681","19","6","0"
"tests/contract/OsReleasesSchema.Contract.Tests.ps1","322","10868","58","3","0"
"tests/contract/OsSchema.Contract.Tests.ps1","139","7349","35","2","0"
"tests/contract/PayloadExportedCommand.Contract.Tests.ps1","156","7355","61","6","0"
"tests/contract/PhaseLiteral.Contract.Tests.ps1","336","17816","103","24","0"
"tests/contract/PowerService.Contract.Tests.ps1","236","10357","56","7","0"
"tests/contract/PowerShell51Compatibility.Contract.Tests.ps1","89","4537","40","1","0"
"tests/contract/ProcessService.Contract.Tests.ps1","188","8784","61","1","0"
"tests/contract/ProtectedPath.Contract.Tests.ps1","528","26927","99","49","0"
"tests/contract/RealMachineFootprint.Contract.Tests.ps1","190","9170","65","11","0"
"tests/contract/RegistryService.Contract.Tests.ps1","458","21459","112","4","0"
"tests/contract/RulesSchema.Contract.Tests.ps1","161","8564","36","1","0"
"tests/contract/SchemaPairing.Contract.Tests.ps1","195","9957","63","0","0"
"tests/contract/ScratchTeardown.Contract.Tests.ps1","182","9559","60","2","0"
"tests/contract/ScriptInvoker.Contract.Tests.ps1","210","10437","54","3","0"
"tests/contract/SecretRedaction.Contract.Tests.ps1","447","22371","138","16","0"
"tests/contract/SelectionProfileSchema.Contract.Tests.ps1","371","12551","67","3","0"
"tests/contract/SequenceSchema.Contract.Tests.ps1","195","10481","58","2","0"
"tests/contract/SequenceTemplatePlan.Contract.Tests.ps1","389","18787","107","52","0"
"tests/contract/ShippedDefault.Contract.Tests.ps1","123","5754","45","9","0"
"tests/contract/ShippedDocumentSchema.Contract.Tests.ps1","321","13695","77","30","0"
"tests/contract/ShippedSequenceTattoo.Contract.Tests.ps1","219","10385","65","20","0"
"tests/contract/SingularNoun.Contract.Tests.ps1","234","11259","70","20","0"
"tests/contract/SlowSuiteSkip.Contract.Tests.ps1","98","5245","47","2","0"
"tests/contract/StartnetCommand.Contract.Tests.ps1","191","9185","61","10","0"
"tests/contract/StateSchema.Contract.Tests.ps1","135","6906","21","1","0"
"tests/contract/StepContract.Tests.ps1","255","12433","62","2","0"
"tests/contract/StepHeartbeat.Contract.Tests.ps1","146","8135","73","0","0"
"tests/contract/StepProgress.Contract.Tests.ps1","1024","57739","325","10","0"
"tests/contract/StepTemplate.Contract.Tests.ps1","115","5010","35","10","0"
"tests/contract/StepVariableExpansion.Contract.Tests.ps1","447","27723","177","14","0"
"tests/contract/StringTable.Contract.Tests.ps1","293","13439","90","13","0"
"tests/contract/TypedParameterShadow.Contract.Tests.ps1","135","6328","52","10","0"
"tests/contract/UnattendTemplate.Contract.Tests.ps1","587","35514","182","24","0"
"tests/contract/UpdateSchema.Contract.Tests.ps1","396","12495","49","2","0"
"tests/contract/UpdateSessionService.Contract.Tests.ps1","410","19647","90","4","0"
"tests/contract/VariableNamespace.Contract.Tests.ps1","264","12639","52","7","0"
"tests/contract/WinPeUiStack.Contract.Tests.ps1","1069","57105","412","36","0"
"tests/contract/WinPeWindowReach.Contract.Tests.ps1","254","13443","99","0","0"
"tests/contract/WizardPageSurface.Contract.Tests.ps1","474","22676","130","57","0"
"tests/contract/WizardValidateRule.Contract.Tests.ps1","189","9188","44","10","0"
"tests/contract/WorkspaceSchema.Contract.Tests.ps1","219","11321","48","2","0"
"tests/e2e/ApplicationRoundTrip.E2E.Tests.ps1","1106","58045","328","77","0"
"tests/e2e/CapturedImageDeployment.E2E.Tests.ps1","886","48401","347","41","0"
"tests/e2e/Deployment.E2E.Tests.ps1","984","50802","300","48","0"
"tests/e2e/payload/AD-DC-2025/Install-LabForest.ps1","224","13329","99","15","0"
"tests/e2e/payload/AD-DC-2025/Set-DcDnsConfiguration.ps1","227","12728","129","11","0"
"tests/e2e/payload/AD-DC-2025/Test-DomainControllerReady.ps1","246","11890","87","19","0"
"tests/e2e/payload/AD-JOIN/Set-ClientDnsToDomainController.ps1","280","15921","149","18","0"
"tests/e2e/payload/AD-JOIN/Test-DomainMembership.ps1","539","29913","191","44","0"
"tests/e2e/payload/REF-BUILD/Set-ReferenceMarker.ps1","136","7170","71","9","0"
"tests/e2e/payload/REF-CAPTURE/Set-ReferenceMarker.ps1","136","7170","71","9","0"
"tests/e2e/payload/Start-HDTLabDeployment.ps1","346","15418","116","15","0"
"tests/e2e/payload/Start-HDTLabProbe.ps1","315","13429","95","23","0"
"tests/e2e/payload/Start-HDTSmbProbe.ps1","325","13442","97","28","0"
"tests/e2e/payload/Start-HDTWizardProbe.ps1","337","13821","94","18","0"
"tests/e2e/ReferenceCapture.E2E.Tests.ps1","857","44872","322","44","0"
"tests/e2e/Refresh.E2E.Tests.ps1","1715","95249","762","75","0"
"tests/e2e/UnattendedDeployment.E2E.Tests.ps1","1137","59226","339","57","0"
"tests/e2e/WindowsUpdate.E2E.Tests.ps1","666","35904","235","39","0"
"tests/e2e/WinPeSmoke.E2E.Tests.ps1","498","25044","151","13","0"
"tests/e2e/Wizard.E2E.Tests.ps1","360","16254","74","14","0"
"tests/fixtures/analyzer/AnalyzerBait.ps1","35","1622","27","0","1"
"tests/fixtures/compat/Ps51-Clean.ps1","10","193","1","1","0"
"tests/fixtures/compat/Ps7-CleanBlock.ps1","8","297","3","0","0"
"tests/fixtures/compat/Ps7-ConvertFromJsonAsHashtable.ps1","6","156","1","0","0"
"tests/fixtures/compat/Ps7-ForEachParallel.ps1","5","190","2","0","0"
"tests/fixtures/compat/Ps7-GetError.ps1","6","110","1","0","0"
"tests/fixtures/compat/Ps7-NullCoalescing.ps1","5","155","1","0","0"
"tests/fixtures/compat/Ps7-NullCoalescingAssignment.ps1","5","138","1","0","0"
"tests/fixtures/compat/Ps7-NullConditionalIndex.ps1","5","122","1","0","0"
"tests/fixtures/compat/Ps7-NullConditionalMember.ps1","6","201","2","0","0"
"tests/fixtures/compat/Ps7-PSStyle.ps1","6","159","1","0","0"
"tests/fixtures/compat/Ps7-Ternary.ps1","4","109","1","0","0"
"tests/fixtures/footprint/FootprintAbsenceAssertion.ps1","26","1029","11","0","0"
"tests/fixtures/mdt/MdtDependency.ps1","14","539","3","0","0"
"tests/fixtures/mdt/MdtFreeReference.ps1","11","479","5","0","0"
"tests/fixtures/naming/BadName.ps1","12","629","3","0","0"
"tests/fixtures/naming/ClassMember.psm1","41","925","8","0","0"
"tests/fixtures/naming/GoodName.ps1","22","578","5","0","0"
"tests/fixtures/naming/NoFunction.ps1","5","146","1","0","0"
"tests/fixtures/naming/SampleModule.psm1","6","141","1","0","0"
"tests/fixtures/protectedpath/incident-2026-09-07.ps1","30","1656","27","0","0"
"tests/fixtures/scratchleak/LeakingSuite.ps1","23","782","7","0","0"
"tests/fixtures/scripts/Get-ComputerName.ps1","11","603","7","0","0"
"tests/fixtures/scripts/Get-Nothing.ps1","4","205","2","0","0"
"tests/fixtures/scripts/Write-HostAndObject.ps1","13","601","7","0","0"
"tests/fixtures/scripts/Write-HostAndThrow.ps1","23","1209","12","0","0"
"tests/fixtures/slowskip/DiscoveryOnly.ps1","18","550","3","0","0"
"tests/fixtures/slowskip/DiscoveryReadInBeforeAll.ps1","29","1022","11","1","0"
"tests/fixtures/slowskip/RecomputedInBeforeAll.ps1","27","935","6","1","0"
"tests/fixtures/slowskip/Unparseable.ps1","23","848","8","1","2"
"tests/helpers/HDTFakeHyperV/Hyper-V/Hyper-V.psd1","18","830","0","0","0"
"tests/helpers/HDTFakeHyperV/Hyper-V/Hyper-V.psm1","290","12302","68","2","0"
"tests/helpers/HDTFakes/HDTFakes.psd1","49","1608","0","0","0"
"tests/helpers/HDTFakes/HDTFakes.psm1","7369","300048","2633","384","0"
"tests/helpers/HDTLintShard.ps1","61","2566","27","0","0"
"tests/helpers/HDTTestShard.ps1","159","7307","66","8","0"
"tests/helpers/HDTTestTools/data/HDTMdtTerm.psd1","55","1839","15","0","0"
"tests/helpers/HDTTestTools/HDTTestTools.psd1","75","2575","0","0","0"
"tests/helpers/HDTTestTools/HDTTestTools.psm1","17","502","0","2","0"
"tests/helpers/HDTTestTools/tools/Assert-HDTLabMemoryBudget.ps1","90","4167","47","4","0"
"tests/helpers/HDTTestTools/tools/Assert-HDTLabScratchDisk.ps1","73","2643","33","4","0"
"tests/helpers/HDTTestTools/tools/Assert-HDTLabVmName.ps1","72","3017","46","3","0"
"tests/helpers/HDTTestTools/tools/Assert-HDTLabVmPath.ps1","95","3939","50","4","0"
"tests/helpers/HDTTestTools/tools/ConvertFrom-HDTThumbnailImage.ps1","115","4778","55","3","0"
"tests/helpers/HDTTestTools/tools/ConvertTo-HDTCanonicalJson.ps1","85","2991","32","11","0"
"tests/helpers/HDTTestTools/tools/Get-HDTAutoLogonArtifact.ps1","152","5952","81","9","0"
"tests/helpers/HDTTestTools/tools/Get-HDTBadgeColor.ps1","51","1613","33","5","0"
"tests/helpers/HDTTestTools/tools/Get-HDTFunctionNameViolation.ps1","103","3483","40","6","0"
"tests/helpers/HDTTestTools/tools/Get-HDTJsonSchemaInstanceType.ps1","57","2249","27","9","0"
"tests/helpers/HDTTestTools/tools/Get-HDTJsonSchemaKeyword.ps1","141","6038","40","11","0"
"tests/helpers/HDTTestTools/tools/Get-HDTJsonSchemaNodeViolation.ps1","320","14106","69","57","0"
"tests/helpers/HDTTestTools/tools/Get-HDTJsonSchemaViolation.ps1","112","4804","66","5","0"
"tests/helpers/HDTTestTools/tools/Get-HDTJsonSchemaVocabulary.ps1","83","3527","48","0","0"
"tests/helpers/HDTTestTools/tools/Get-HDTLabMemoryBudget.ps1","64","2867","50","0","0"
"tests/helpers/HDTTestTools/tools/Get-HDTLabMemoryUse.ps1","108","4633","64","5","0"
"tests/helpers/HDTTestTools/tools/Get-HDTLabOfflineComputerName.ps1","109","3987","39","6","0"
"tests/helpers/HDTTestTools/tools/Get-HDTLabProtectedVm.ps1","116","4712","73","1","0"
"tests/helpers/HDTTestTools/tools/Get-HDTLabVmStamp.ps1","47","2033","36","0","0"
"tests/helpers/HDTTestTools/tools/Get-HDTLogRecord.ps1","118","3730","52","7","0"
"tests/helpers/HDTTestTools/tools/Get-HDTMdtDependency.ps1","129","5465","45","11","0"
"tests/helpers/HDTTestTools/tools/Get-HDTRealMachineState.ps1","127","5525","69","6","0"
"tests/helpers/HDTTestTools/tools/Get-HDTScratchLeakViolation.ps1","85","3325","44","5","0"
"tests/helpers/HDTTestTools/tools/Get-HDTScratchRootReference.ps1","131","5666","54","13","0"
"tests/helpers/HDTTestTools/tools/Get-HDTScriptCompatibilityViolation.ps1","218","10424","57","20","0"
"tests/helpers/HDTTestTools/tools/Get-HDTShardFailureReason.ps1","116","4578","52","8","0"
"tests/helpers/HDTTestTools/tools/Get-HDTSlowSuiteSkipViolation.ps1","249","11345","66","33","0"
"tests/helpers/HDTTestTools/tools/Get-HDTSourceFile.ps1","129","4812","44","15","0"
"tests/helpers/HDTTestTools/tools/Get-HDTSourceFunction.ps1","97","3982","47","5","0"
"tests/helpers/HDTTestTools/tools/Get-HDTWorkerCount.ps1","57","2033","33","1","0"
"tests/helpers/HDTTestTools/tools/Merge-HDTPesterSummary.ps1","161","6558","64","13","0"
"tests/helpers/HDTTestTools/tools/New-HDTBadgeFile.ps1","86","3128","48","2","0"
"tests/helpers/HDTTestTools/tools/New-HDTLabContentDisk.ps1","146","6017","51","13","0"
"tests/helpers/HDTTestTools/tools/New-HDTLabScratchDisk.ps1","117","4271","47","8","0"
"tests/helpers/HDTTestTools/tools/New-HDTLabVirtualMachine.ps1","208","9716","117","8","0"
"tests/helpers/HDTTestTools/tools/New-HDTPesterConfiguration.ps1","146","5772","63","7","0"
"tests/helpers/HDTTestTools/tools/New-HDTSequenceTestHarness.ps1","362","13861","140","18","0"
"tests/helpers/HDTTestTools/tools/Remove-HDTLabScratchDisk.ps1","61","2176","25","5","0"
"tests/helpers/HDTTestTools/tools/Remove-HDTLabScratchTree.ps1","180","8940","82","16","0"
"tests/helpers/HDTTestTools/tools/Remove-HDTLabVirtualMachine.ps1","157","7193","86","11","0"
"tests/helpers/HDTTestTools/tools/Resolve-HDTJsonSchemaReference.ps1","76","2859","35","3","0"
"tests/helpers/HDTTestTools/tools/Save-HDTLabVmScreen.ps1","124","4497","44","5","0"
"tests/helpers/HDTTestTools/tools/Send-HDTLabVmText.ps1","124","4969","63","7","0"
"tests/helpers/HDTTestTools/tools/Split-HDTTestBucket.ps1","139","5581","61","10","0"
"tests/helpers/HDTTestTools/tools/Test-HDTFunctionName.ps1","41","1197","26","0","0"
"tests/helpers/HDTTestTools/tools/Test-HDTJsonSchema.ps1","51","1813","35","0","0"
"tests/helpers/HDTTestTools/tools/Test-HDTLabVmStamped.ps1","55","1915","35","1","0"
"tests/helpers/HDTTestTools/tools/Test-HDTModuleAvailable.ps1","63","2086","38","3","0"
"tests/helpers/HDTTestTools/tools/Test-HDTScriptCompatibility.ps1","34","924","20","0","0"
"tests/helpers/HDTTestTools/tools/Wait-HDTLabVmState.ps1","135","4677","57","8","0"
"tests/integration/BootImage.Integration.Tests.ps1","619","28014","90","29","0"
"tests/integration/DiskPartition.Integration.Tests.ps1","284","12813","47","6","0"
"tests/integration/DiskService.Integration.Tests.ps1","399","18948","94","13","0"
"tests/integration/FileSystemReadOnly.Integration.Tests.ps1","104","4744","37","1","0"
"tests/integration/FileSystemReparsePoint.Integration.Tests.ps1","184","8862","61","2","0"
"tests/integration/ImageService.Integration.Tests.ps1","684","33238","202","20","0"
"tests/integration/MediaIso.Integration.Tests.ps1","128","6342","36","5","0"
"tests/integration/PxePayload.Integration.Tests.ps1","240","11988","63","11","0"
"tests/integration/SmbContentProvider.Integration.Tests.ps1","326","16430","74","9","0"
"tests/integration/WinPeContent.Integration.Tests.ps1","219","10264","65","10","0"
"tests/selfcheck/DeliberateFailure.Tests.ps1","16","657","8","0","0"
"tests/selfcheck/DeliberatePass.Tests.ps1","13","459","5","0","0"
"tests/unit/ActiveStatusMarker.Tests.ps1","258","10266","40","4","0"
"tests/unit/Add-HDTResolvedVariable.Tests.ps1","269","13611","35","0","0"
"tests/unit/AdkInstall.Tests.ps1","222","10085","44","0","0"
"tests/unit/Assert-HDTApplicationDocument.Tests.ps1","152","6530","19","4","0"
"tests/unit/Assert-HDTBootLoaderServicingLevel.Tests.ps1","231","10701","65","1","0"
"tests/unit/Assert-HDTMachineDocument.Tests.ps1","234","9719","23","2","0"
"tests/unit/Assert-HDTMediaDocument.Tests.ps1","467","18374","24","10","0"
"tests/unit/Assert-HDTOperatingSystemDocument.Tests.ps1","362","15546","16","23","0"
"tests/unit/Assert-HDTRuleDocument.Tests.ps1","527","24059","65","25","0"
"tests/unit/Assert-HDTSequenceDocument.Tests.ps1","648","18716","42","2","0"
"tests/unit/Assert-HDTWizardDocument.Tests.ps1","285","13807","52","2","0"
"tests/unit/Assert-HDTWorkspaceDocument.Tests.ps1","487","23354","61","3","0"
"tests/unit/BcdCommand.Tests.ps1","463","23211","159","9","0"
"tests/unit/BcdStoreArgument.Tests.ps1","81","3649","32","0","0"
"tests/unit/BootImageCertificate.Tests.ps1","348","15223","51","3","0"
"tests/unit/BootImageDriverPath.Tests.ps1","195","8152","23","1","0"
"tests/unit/BootImageInventory.Tests.ps1","184","7466","25","1","0"
"tests/unit/BootImagePublishRefusal.Tests.ps1","95","4591","40","0","0"
"tests/unit/BootstrapDeployRootWarning.Tests.ps1","114","4900","14","1","0"
"tests/unit/BootstrapRule.Tests.ps1","440","17355","81","0","0"
"tests/unit/BuildScript.Tests.ps1","690","31985","167","17","0"
"tests/unit/CiLabWorkflow.Tests.ps1","672","37878","256","32","0"
"tests/unit/CiWorkflow.Tests.ps1","529","28599","231","13","0"
"tests/unit/Clear-HDTAutoLogon.Tests.ps1","318","15898","22","1","0"
"tests/unit/ConsoleApplication.Tests.ps1","402","19681","78","2","0"
"tests/unit/ConsoleBootImage.Tests.ps1","805","39635","179","4","0"
"tests/unit/ConsoleBootImageClose.Tests.ps1","522","21919","66","16","0"
"tests/unit/ConsoleBootImageEdit.Tests.ps1","163","6932","27","0","0"
"tests/unit/ConsoleBootImageRebuild.Tests.ps1","242","10194","50","0","0"
"tests/unit/ConsoleBootImageRuleDirty.Tests.ps1","580","24969","89","5","0"
"tests/unit/ConsoleBootImageSaveCommand.Tests.ps1","171","8360","26","0","0"
"tests/unit/ConsoleBootImageView.Tests.ps1","131","5439","17","2","0"
"tests/unit/ConsoleBuildBusy.Tests.ps1","52","2240","14","0","0"
"tests/unit/ConsoleBuildFailure.Tests.ps1","106","4503","23","0","0"
"tests/unit/ConsoleBuildLogPath.Tests.ps1","50","2118","11","0","0"
"tests/unit/ConsoleBuildProgress.Tests.ps1","198","8030","24","0","0"
"tests/unit/ConsoleButtonPress.Tests.ps1","328","14688","79","10","0"
"tests/unit/ConsoleCategoryIcon.Tests.ps1","176","8232","43","4","0"
"tests/unit/ConsoleCommandLine.Tests.ps1","217","8261","35","0","0"
"tests/unit/ConsoleComponentWrite.Tests.ps1","131","5181","24","0","0"
"tests/unit/ConsoleDependencyChoice.Tests.ps1","183","7965","34","0","0"
"tests/unit/ConsoleDetectionForm.Tests.ps1","233","9563","35","2","0"
"tests/unit/ConsoleDetectionTyping.Tests.ps1","197","8623","34","10","0"
"tests/unit/ConsoleDriverGrid.Tests.ps1","156","6701","33","2","0"
"tests/unit/ConsoleDriverSaveState.Tests.ps1","113","4477","21","0","0"
"tests/unit/ConsoleDriverView.Tests.ps1","358","17401","62","2","0"
"tests/unit/ConsoleEditorClose.Tests.ps1","128","5126","33","0","0"
"tests/unit/ConsoleEditorParseCache.Tests.ps1","393","18046","118","5","0"
"tests/unit/ConsoleEditorRefresh.Tests.ps1","149","6632","31","0","0"
"tests/unit/ConsoleEditorRename.Tests.ps1","208","9760","44","2","0"
"tests/unit/ConsoleEditorState.Tests.ps1","430","18021","82","0","0"
"tests/unit/ConsoleEditorTreeSkip.Tests.ps1","207","8991","40","0","0"
"tests/unit/ConsoleEditorView.Tests.ps1","158","6955","30","2","0"
"tests/unit/ConsoleEditorWindow.Tests.ps1","742","33209","158","2","0"
"tests/unit/ConsoleFeatureChoice.Tests.ps1","269","10302","30","0","0"
"tests/unit/ConsoleFieldBrowse.Tests.ps1","189","9862","43","1","0"
"tests/unit/ConsoleFieldEdit.Tests.ps1","1035","51927","223","24","0"
"tests/unit/ConsoleFolderAction.Tests.ps1","235","9489","32","0","0"
"tests/unit/ConsoleFolderCreate.Tests.ps1","103","3867","18","0","0"
"tests/unit/ConsoleFolderMove.Tests.ps1","171","6933","26","1","0"
"tests/unit/ConsoleFolderNode.Tests.ps1","230","9902","40","0","0"
"tests/unit/ConsoleGridReader.Tests.ps1","183","6490","29","3","0"
"tests/unit/ConsoleImageWrite.Tests.ps1","166","7118","21","0","0"
"tests/unit/ConsoleLineChange.Tests.ps1","131","5449","27","0","0"
"tests/unit/ConsoleLog.Tests.ps1","227","10585","46","0","0"
"tests/unit/ConsoleLogValue.Tests.ps1","136","5898","26","0","0"
"tests/unit/ConsoleMediaNode.Tests.ps1","620","30410","112","10","0"
"tests/unit/ConsoleMonitor.Tests.ps1","396","19152","72","1","0"
"tests/unit/ConsoleMonitorHealth.Tests.ps1","227","10311","38","1","0"
"tests/unit/ConsoleMonitorHeartbeat.Tests.ps1","197","9436","37","2","0"
"tests/unit/ConsoleMonitorNode.Tests.ps1","334","15573","64","2","0"
"tests/unit/ConsoleMonitorRefresh.Tests.ps1","189","8715","31","1","0"
"tests/unit/ConsoleMonitorReport.Tests.ps1","192","8248","39","1","0"
"tests/unit/ConsoleNewWorkspaceMessage.Tests.ps1","148","6192","27","0","0"
"tests/unit/ConsoleOpenAction.Tests.ps1","120","4428","19","0","0"
"tests/unit/ConsolePendingNode.Tests.ps1","89","3516","19","0","0"
"tests/unit/ConsoleProfileFolder.Tests.ps1","170","7290","20","2","0"
"tests/unit/ConsoleRememberedShare.Tests.ps1","137","6282","24","0","0"
"tests/unit/ConsoleRemoval.Tests.ps1","330","13915","58","0","0"
"tests/unit/ConsoleRoundTrip.Tests.ps1","192","9325","61","1","0"
"tests/unit/ConsoleRowCommit.Tests.ps1","127","5124","25","0","0"
"tests/unit/ConsoleRowDocument.Tests.ps1","287","12695","44","4","0"
"tests/unit/ConsoleRuleSetting.Tests.ps1","198","7748","37","0","0"
"tests/unit/ConsoleSelectionProfile.Tests.ps1","396","17074","47","3","0"
"tests/unit/ConsoleSelectionProfileTick.Tests.ps1","152","6976","24","1","0"
"tests/unit/ConsoleSelectionProfileView.Tests.ps1","342","15692","42","3","0"
"tests/unit/ConsoleSequenceEditor.Tests.ps1","588","24340","98","1","0"
"tests/unit/ConsoleSequenceSave.Tests.ps1","125","4919","21","0","0"
"tests/unit/ConsoleSetting.Tests.ps1","436","19518","68","2","0"
"tests/unit/ConsoleShareDetail.Tests.ps1","173","7219","40","0","0"
"tests/unit/ConsoleStepAdd.Tests.ps1","235","9886","26","0","0"
"tests/unit/ConsoleStepBlock.Tests.ps1","202","7515","22","0","0"
"tests/unit/ConsoleStepCatalog.Tests.ps1","458","21799","89","15","0"
"tests/unit/ConsoleStepEdit.Tests.ps1","323","12491","49","0","0"
"tests/unit/ConsoleStepFieldKind.Tests.ps1","318","11750","40","0","0"
"tests/unit/ConsoleStepFlag.Tests.ps1","237","9776","23","1","0"
"tests/unit/ConsoleStepMoveNeighbour.Tests.ps1","232","9917","50","1","0"
"tests/unit/ConsoleStepMoveTarget.Tests.ps1","322","12079","35","1","0"
"tests/unit/ConsoleStepOccurrence.Tests.ps1","156","6033","28","0","0"
"tests/unit/ConsoleStepProperty.Tests.ps1","382","16284","58","2","0"
"tests/unit/ConsoleTitleVersion.Tests.ps1","187","8112","47","0","0"
"tests/unit/ConsoleTreeExpansion.Tests.ps1","185","7747","27","3","0"
"tests/unit/ConsoleTreeMenu.Tests.ps1","458","21166","149","6","0"
"tests/unit/ConsoleTreeMenuWiring.Tests.ps1","772","37814","177","7","0"
"tests/unit/ConsoleTreeNode.Tests.ps1","938","43507","200","7","0"
"tests/unit/ConsoleValidation.Tests.ps1","207","8254","35","0","0"
"tests/unit/ConsoleView.Tests.ps1","201","8892","42","3","0"
"tests/unit/ConsoleWindow.Tests.ps1","882","40276","181","12","0"
"tests/unit/ConsoleWindowIcon.Tests.ps1","82","3929","29","0","0"
"tests/unit/ConsoleWindowsUpdateEdit.Tests.ps1","140","6330","32","1","0"
"tests/unit/ConsoleWorkspace.Tests.ps1","470","19335","54","2","0"
"tests/unit/ConvertFrom-HDTDismProgressLine.Tests.ps1","130","5224","25","2","0"
"tests/unit/ConvertFrom-HDTStepCondition.Tests.ps1","195","7829","26","7","0"
"tests/unit/ConvertFrom-HDTThumbnailImage.Tests.ps1","86","4022","25","0","0"
"tests/unit/ConvertFrom-HDTUpdateMetadata.Tests.ps1","211","10063","46","1","0"
"tests/unit/ConvertFrom-HDTYaml.Tests.ps1","224","8547","27","4","0"
"tests/unit/ConvertTo-HDTCmTraceLine.Tests.ps1","349","17517","78","2","0"
"tests/unit/ConvertTo-HDTComparableString.Tests.ps1","82","3342","16","0","0"
"tests/unit/ConvertTo-HDTDiskLayout.Tests.ps1","520","24765","135","3","0"
"tests/unit/ConvertTo-HDTHtmlText.Tests.ps1","71","2312","11","0","0"
"tests/unit/ConvertTo-HDTIcaclsRight.Tests.ps1","50","2216","16","0","0"
"tests/unit/ConvertTo-HDTNativeArgument.Tests.ps1","192","8255","53","0","0"
"tests/unit/ConvertTo-HDTReport.Tests.ps1","481","22384","47","4","0"
"tests/unit/ConvertTo-HDTTimeZoneDaylightValue.Tests.ps1","255","12709","78","2","0"
"tests/unit/ConvertTo-HDTVariableText.Tests.ps1","141","6148","34","0","0"
"tests/unit/Copy-HDTContentTree.Tests.ps1","171","7385","15","4","0"
"tests/unit/Copy-HDTDriverPackage.Tests.ps1","262","12077","60","1","0"
"tests/unit/Copy-HDTLog.Tests.ps1","256","13204","46","0","0"
"tests/unit/Copy-HDTResumeAgent.Tests.ps1","335","15803","93","0","0"
"tests/unit/DeploymentMethodPublication.Tests.ps1","295","14523","89","3","0"
"tests/unit/DeploymentTypePersistence.Tests.ps1","274","12958","76","7","0"
"tests/unit/DiskServiceErrorAction.Tests.ps1","119","5616","45","4","0"
"tests/unit/DriverCatalog.Tests.ps1","310","13609","35","1","0"
"tests/unit/DriverCoverage.Tests.ps1","108","4741","20","0","0"
"tests/unit/DriverDateFormat.Tests.ps1","89","3549","23","0","0"
"tests/unit/DriverFolderRename.Tests.ps1","178","7573","28","0","0"
"tests/unit/DriverImport.Tests.ps1","423","19075","55","4","0"
"tests/unit/DriverInf.Tests.ps1","209","8739","40","1","0"
"tests/unit/DriverInjection.Tests.ps1","218","9141","39","0","0"
